zip,name,naics,est,n<5,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000,city,stabbr,cty_name
15644,"JEANNETTE, PA",813///,19,15,N,N,N,N,N,N,N,N,JEANNETTE,PA,WESTMORELAND
15650,"LATROBE, PA",611///,5,N,N,N,N,N,N,N,N,N,LATROBE,PA,WESTMORELAND
15650,"LATROBE, PA",813///,48,30,13,3,N,N,N,N,N,N,LATROBE,PA,WESTMORELAND
15655,"LAUGHLINTOWN, PA",813///,3,N,N,N,N,N,N,N,N,N,LAUGHLINTOWN,PA,WESTMORELAND
15656,"LEECHBURG, PA",813///,15,8,7,N,N,N,N,N,N,N,LEECHBURG,PA,ARMSTRONG
15658,"LIGONIER, PA",813///,21,13,5,3,N,N,N,N,N,N,LIGONIER,PA,WESTMORELAND
15665,"MANOR, PA",813///,6,5,N,N,N,N,N,N,N,N,MANOR,PA,WESTMORELAND
15666,"MOUNT PLEASANT, PA",813///,21,13,6,N,N,N,N,N,N,N,MOUNT PLEASANT,PA,WESTMORELAND
15668,"MURRYSVILLE, PA",813///,11,3,8,N,N,N,N,N,N,N,MURRYSVILLE,PA,WESTMORELAND
15670,"NEW ALEXANDRIA, PA",813///,3,N,N,N,N,N,N,N,N,N,NEW ALEXANDRIA,PA,WESTMORELAND
15672,"NEW STANTON, PA",813///,7,4,N,N,N,N,N,N,N,N,NEW STANTON,PA,WESTMORELAND
15681,"SALTSBURG, PA",813///,5,4,N,N,N,N,N,N,N,N,SALTSBURG,PA,INDIANA
15683,"SCOTTDALE, PA",813///,11,7,N,N,N,N,N,N,N,N,SCOTTDALE,PA,WESTMORELAND
15690,"VANDERGRIFT, PA",813///,9,7,N,N,N,N,N,N,N,N,VANDERGRIFT,PA,WESTMORELAND
15697,"YOUNGWOOD, PA",813///,10,6,4,N,N,N,N,N,N,N,YOUNGWOOD,PA,WESTMORELAND
15701,"INDIANA, PA",611///,10,5,N,N,4,N,N,N,N,N,INDIANA,PA,INDIANA
15701,"INDIANA, PA",813///,50,34,6,8,N,N,N,N,N,N,INDIANA,PA,INDIANA
15714,"NORTHERN CAMBRIA, PA",813///,13,8,4,N,N,N,N,N,N,N,NORTHERN CAMBRIA,PA,CAMBRIA
15717,"BLAIRSVILLE, PA",611///,3,N,N,N,N,N,N,N,N,N,BLAIRSVILLE,PA,INDIANA
15717,"BLAIRSVILLE, PA",813///,12,8,3,N,N,N,N,N,N,N,BLAIRSVILLE,PA,INDIANA
15722,"CARROLLTOWN, PA",813///,4,N,N,N,N,N,N,N,N,N,CARROLLTOWN,PA,CAMBRIA
15724,"CHERRY TREE, PA",813///,3,3,N,N,N,N,N,N,N,N,CHERRY TREE,PA,INDIANA
15728,"CLYMER, PA",813///,6,3,N,N,N,N,N,N,N,N,CLYMER,PA,INDIANA
15729,"COMMODORE, PA",813///,3,3,N,N,N,N,N,N,N,N,COMMODORE,PA,INDIANA
15748,"HOMER CITY, PA",813///,12,10,N,N,N,N,N,N,N,N,HOMER CITY,PA,INDIANA
15757,"MAHAFFEY, PA",813///,5,4,N,N,N,N,N,N,N,N,MAHAFFEY,PA,CLEARFIELD
15759,"MARION CENTER, PA",813///,4,3,N,N,N,N,N,N,N,N,MARION CENTER,PA,INDIANA
15767,"PUNXSUTAWNEY, PA",813///,23,14,6,N,N,N,N,N,N,N,PUNXSUTAWNEY,PA,JEFFERSON
15772,"ROSSITER, PA",813///,3,N,N,N,N,N,N,N,N,N,ROSSITER,PA,INDIANA
15773,"SAINT BENEDICT, PA",813///,3,N,N,N,N,N,N,N,N,N,SAINT BENEDICT,PA,CAMBRIA
15774,"SHELOCTA, PA",813///,3,3,N,N,N,N,N,N,N,N,SHELOCTA,PA,INDIANA
15801,"DU BOIS, PA",611///,6,N,N,N,3,N,N,N,N,N,DU BOIS,PA,CLEARFIELD
15801,"DU BOIS, PA",813///,34,18,8,4,3,N,N,N,N,N,DU BOIS,PA,CLEARFIELD
15823,"BROCKPORT, PA",813///,3,N,N,N,N,N,N,N,N,N,BROCKPORT,PA,ELK
15824,"BROCKWAY, PA",813///,10,7,3,N,N,N,N,N,N,N,BROCKWAY,PA,JEFFERSON
15825,"BROOKVILLE, PA",813///,21,13,7,N,N,N,N,N,N,N,BROOKVILLE,PA,JEFFERSON
15834,"EMPORIUM, PA",813///,10,6,3,N,N,N,N,N,N,N,EMPORIUM,PA,CAMERON
15840,"FALLS CREEK, PA",813///,5,4,N,N,N,N,N,N,N,N,FALLS CREEK,PA,JEFFERSON
15845,"JOHNSONBURG, PA",813///,8,3,4,N,N,N,N,N,N,N,JOHNSONBURG,PA,ELK
15851,"REYNOLDSVILLE, PA",813///,9,7,N,N,N,N,N,N,N,N,REYNOLDSVILLE,PA,JEFFERSON
15853,"RIDGWAY, PA",813///,15,10,N,3,N,N,N,N,N,N,RIDGWAY,PA,ELK
15857,"SAINT MARYS, PA",611///,6,N,3,N,N,N,N,N,N,N,SAINT MARYS,PA,ELK
15857,"SAINT MARYS, PA",813///,21,9,9,3,N,N,N,N,N,N,SAINT MARYS,PA,ELK
15864,"SUMMERVILLE, PA",813///,3,3,N,N,N,N,N,N,N,N,SUMMERVILLE,PA,JEFFERSON
15865,"SYKESVILLE, PA",813///,7,5,N,N,N,N,N,N,N,N,SYKESVILLE,PA,JEFFERSON
15901,"JOHNSTOWN, PA",813///,35,18,12,N,4,N,N,N,N,N,JOHNSTOWN,PA,CAMBRIA
15902,"JOHNSTOWN, PA",813///,24,17,5,N,N,N,N,N,N,N,JOHNSTOWN,PA,CAMBRIA
15904,"JOHNSTOWN, PA",611///,3,N,N,N,N,N,N,N,N,N,JOHNSTOWN,PA,CAMBRIA
15904,"JOHNSTOWN, PA",813///,21,14,N,6,N,N,N,N,N,N,JOHNSTOWN,PA,CAMBRIA
15905,"JOHNSTOWN, PA",611///,5,N,N,N,N,N,N,N,N,N,JOHNSTOWN,PA,CAMBRIA
15905,"JOHNSTOWN, PA",813///,22,11,10,N,N,N,N,N,N,N,JOHNSTOWN,PA,CAMBRIA
15906,"JOHNSTOWN, PA",813///,22,12,7,N,N,N,N,N,N,N,JOHNSTOWN,PA,CAMBRIA
15909,"JOHNSTOWN, PA",813///,8,5,3,N,N,N,N,N,N,N,JOHNSTOWN,PA,CAMBRIA
15926,"CENTRAL CITY, PA",813///,5,3,N,N,N,N,N,N,N,N,CENTRAL CITY,PA,SOMERSET
15928,"DAVIDSVILLE, PA",813///,4,N,N,N,N,N,N,N,N,N,DAVIDSVILLE,PA,SOMERSET
15931,"EBENSBURG, PA",611///,3,N,N,N,N,N,N,N,N,N,EBENSBURG,PA,CAMBRIA
15931,"EBENSBURG, PA",813///,11,5,5,N,N,N,N,N,N,N,EBENSBURG,PA,CAMBRIA
15935,"HOLLSOPPLE, PA",813///,8,6,N,N,N,N,N,N,N,N,HOLLSOPPLE,PA,SOMERSET
15936,"HOOVERSVILLE, PA",813///,5,4,N,N,N,N,N,N,N,N,HOOVERSVILLE,PA,SOMERSET
15938,"LILLY, PA",813///,6,4,N,N,N,N,N,N,N,N,LILLY,PA,CAMBRIA
15940,"LORETTO, PA",813///,5,N,N,N,N,N,N,N,N,N,LORETTO,PA,CAMBRIA
15943,"NANTY GLO, PA",813///,6,5,N,N,N,N,N,N,N,N,NANTY GLO,PA,CAMBRIA
15944,"NEW FLORENCE, PA",813///,5,N,3,N,N,N,N,N,N,N,NEW FLORENCE,PA,WESTMORELAND
15946,"PORTAGE, PA",813///,12,9,N,N,N,N,N,N,N,N,PORTAGE,PA,CAMBRIA
15951,"SAINT MICHAEL, PA",813///,3,N,N,N,N,N,N,N,N,N,SAINT MICHAEL,PA,CAMBRIA
15956,"SOUTH FORK, PA",813///,5,N,3,N,N,N,N,N,N,N,SOUTH FORK,PA,CAMBRIA
15958,"SUMMERHILL, PA",813///,4,N,N,N,N,N,N,N,N,N,SUMMERHILL,PA,CAMBRIA
15961,"VINTONDALE, PA",813///,4,4,N,N,N,N,N,N,N,N,VINTONDALE,PA,CAMBRIA
15963,"WINDBER, PA",813///,24,11,11,N,N,N,N,N,N,N,WINDBER,PA,SOMERSET
16001,"BUTLER, PA",611///,17,8,4,4,N,N,N,N,N,N,BUTLER,PA,BUTLER
16001,"BUTLER, PA",813///,59,31,13,11,3,N,N,N,N,N,BUTLER,PA,BUTLER
16002,"BUTLER, PA",611///,6,N,N,N,3,N,N,N,N,N,BUTLER,PA,BUTLER
16002,"BUTLER, PA",813///,9,6,N,N,N,N,N,N,N,N,BUTLER,PA,BUTLER
16023,"CABOT, PA",813///,5,N,N,N,N,N,N,N,N,N,CABOT,PA,BUTLER
16025,"CHICORA, PA",813///,5,3,N,N,N,N,N,N,N,N,CHICORA,PA,BUTLER
16028,"EAST BRADY, PA",813///,3,N,N,N,N,N,N,N,N,N,EAST BRADY,PA,CLARION
16033,"EVANS CITY, PA",813///,7,4,3,N,N,N,N,N,N,N,EVANS CITY,PA,BUTLER
16037,"HARMONY, PA",813///,4,3,N,N,N,N,N,N,N,N,HARMONY,PA,BUTLER
16038,"HARRISVILLE, PA",813///,6,3,3,N,N,N,N,N,N,N,HARRISVILLE,PA,BUTLER
16046,"MARS, PA",611///,10,4,4,N,N,N,N,N,N,N,MARS,PA,BUTLER
16046,"MARS, PA",813///,12,8,N,3,N,N,N,N,N,N,MARS,PA,BUTLER
16049,"PARKER, PA",813///,8,6,N,N,N,N,N,N,N,N,PARKER,PA,ARMSTRONG
16051,"PORTERSVILLE, PA",813///,6,3,3,N,N,N,N,N,N,N,PORTERSVILLE,PA,BUTLER
16052,"PROSPECT, PA",813///,4,3,N,N,N,N,N,N,N,N,PROSPECT,PA,BUTLER
16053,"RENFREW, PA",813///,5,4,N,N,N,N,N,N,N,N,RENFREW,PA,BUTLER
16055,"SARVER, PA",813///,7,4,N,N,N,N,N,N,N,N,SARVER,PA,BUTLER
16056,"SAXONBURG, PA",813///,7,3,N,N,N,N,N,N,N,N,SAXONBURG,PA,BUTLER
16057,"SLIPPERY ROCK, PA",813///,19,14,4,N,N,N,N,N,N,N,SLIPPERY ROCK,PA,BUTLER
16059,"VALENCIA, PA",611///,3,N,N,N,N,N,N,N,N,N,VALENCIA,PA,BUTLER
16059,"VALENCIA, PA",813///,6,4,N,N,N,N,N,N,N,N,VALENCIA,PA,BUTLER
16061,"WEST SUNBURY, PA",813///,3,3,N,N,N,N,N,N,N,N,WEST SUNBURY,PA,BUTLER
16063,"ZELIENOPLE, PA",611///,4,N,N,N,N,N,N,N,N,N,ZELIENOPLE,PA,BUTLER
16063,"ZELIENOPLE, PA",813///,19,9,8,N,N,N,N,N,N,N,ZELIENOPLE,PA,BUTLER
16066,"CRANBERRY TOWNSHIP, PA",611///,18,9,N,3,N,N,N,N,N,N,CRANBERRY TOWNSHIP,PA,BUTLER
16066,"CRANBERRY TOWNSHIP, PA",813///,24,11,8,3,N,N,N,N,N,N,CRANBERRY TOWNSHIP,PA,BUTLER
16101,"NEW CASTLE, PA",611///,7,N,4,N,N,N,N,N,N,N,NEW CASTLE,PA,LAWRENCE
16101,"NEW CASTLE, PA",813///,50,36,11,N,N,N,N,N,N,N,NEW CASTLE,PA,LAWRENCE
16102,"NEW CASTLE, PA",813///,4,4,N,N,N,N,N,N,N,N,NEW CASTLE,PA,LAWRENCE
16103,"NEW CASTLE, PA",813///,4,3,N,N,N,N,N,N,N,N,NEW CASTLE,PA,LAWRENCE
16105,"NEW CASTLE, PA",611///,3,N,N,N,N,N,N,N,N,N,NEW CASTLE,PA,LAWRENCE
16105,"NEW CASTLE, PA",813///,20,11,7,N,N,N,N,N,N,N,NEW CASTLE,PA,LAWRENCE
16112,"BESSEMER, PA",813///,3,N,N,N,N,N,N,N,N,N,BESSEMER,PA,LAWRENCE
16117,"ELLWOOD CITY, PA",813///,27,21,5,N,N,N,N,N,N,N,ELLWOOD CITY,PA,LAWRENCE
16120,"ENON VALLEY, PA",813///,3,N,N,N,N,N,N,N,N,N,ENON VALLEY,PA,LAWRENCE
16121,"FARRELL, PA",813///,8,5,N,N,N,N,N,N,N,N,FARRELL,PA,MERCER
16125,"GREENVILLE, PA",611///,8,N,N,3,N,N,N,N,N,N,GREENVILLE,PA,MERCER
16125,"GREENVILLE, PA",813///,27,15,10,N,N,N,N,N,N,N,GREENVILLE,PA,MERCER
16127,"GROVE CITY, PA",611///,7,4,N,N,N,N,N,N,N,N,GROVE CITY,PA,MERCER
16127,"GROVE CITY, PA",813///,23,16,3,3,N,N,N,N,N,N,GROVE CITY,PA,MERCER
16134,"JAMESTOWN, PA",813///,6,4,N,N,N,N,N,N,N,N,JAMESTOWN,PA,MERCER
16137,"MERCER, PA",813///,16,9,6,N,N,N,N,N,N,N,MERCER,PA,MERCER
16141,"NEW GALILEE, PA",813///,3,N,N,N,N,N,N,N,N,N,NEW GALILEE,PA,BEAVER
16142,"NEW WILMINGTON, PA",813///,5,N,N,N,N,N,N,N,N,N,NEW WILMINGTON,PA,LAWRENCE
16143,"PULASKI, PA",813///,4,4,N,N,N,N,N,N,N,N,PULASKI,PA,LAWRENCE
16145,"SANDY LAKE, PA",813///,4,3,N,N,N,N,N,N,N,N,SANDY LAKE,PA,MERCER
16146,"SHARON, PA",813///,31,20,8,N,N,N,N,N,N,N,SHARON,PA,MERCER
16148,"HERMITAGE, PA",813///,21,15,3,N,N,N,N,N,N,N,HERMITAGE,PA,MERCER
16150,"SHARPSVILLE, PA",813///,9,6,N,N,N,N,N,N,N,N,SHARPSVILLE,PA,MERCER
16153,"STONEBORO, PA",813///,5,4,N,N,N,N,N,N,N,N,STONEBORO,PA,MERCER
16154,"TRANSFER, PA",813///,4,3,N,N,N,N,N,N,N,N,TRANSFER,PA,MERCER
16156,"VOLANT, PA",813///,4,N,3,N,N,N,N,N,N,N,VOLANT,PA,LAWRENCE
16157,"WAMPUM, PA",813///,5,5,N,N,N,N,N,N,N,N,WAMPUM,PA,LAWRENCE
16159,"WEST MIDDLESEX, PA",813///,6,3,3,N,N,N,N,N,N,N,WEST MIDDLESEX,PA,MERCER
16201,"KITTANNING, PA",611///,6,4,N,N,N,N,N,N,N,N,KITTANNING,PA,ARMSTRONG
16201,"KITTANNING, PA",813///,31,23,5,N,N,N,N,N,N,N,KITTANNING,PA,ARMSTRONG
16214,"CLARION, PA",611///,4,3,N,N,N,N,N,N,N,N,CLARION,PA,CLARION
16214,"CLARION, PA",813///,20,9,8,N,N,N,N,N,N,N,CLARION,PA,CLARION
16222,"DAYTON, PA",813///,4,3,N,N,N,N,N,N,N,N,DAYTON,PA,ARMSTRONG
16223,"DISTANT, PA",813///,3,N,N,N,N,N,N,N,N,N,DISTANT,PA,ARMSTRONG
16226,"FORD CITY, PA",813///,17,10,4,3,N,N,N,N,N,N,FORD CITY,PA,ARMSTRONG
16229,"FREEPORT, PA",813///,9,5,4,N,N,N,N,N,N,N,FREEPORT,PA,ARMSTRONG
16232,"KNOX, PA",813///,6,N,4,N,N,N,N,N,N,N,KNOX,PA,CLARION
16242,"NEW BETHLEHEM, PA",813///,11,10,N,N,N,N,N,N,N,N,NEW BETHLEHEM,PA,CLARION
16246,"PLUMVILLE, PA",813///,3,3,N,N,N,N,N,N,N,N,PLUMVILLE,PA,INDIANA
16248,"RIMERSBURG, PA",813///,4,3,N,N,N,N,N,N,N,N,RIMERSBURG,PA,CLARION
16255,"SLIGO, PA",813///,3,3,N,N,N,N,N,N,N,N,SLIGO,PA,CLARION
16262,"WORTHINGTON, PA",813///,5,N,3,N,N,N,N,N,N,N,WORTHINGTON,PA,ARMSTRONG
16301,"OIL CITY, PA",611///,4,N,N,N,N,N,N,N,N,N,OIL CITY,PA,VENANGO
16301,"OIL CITY, PA",813///,28,12,12,4,N,N,N,N,N,N,OIL CITY,PA,VENANGO
16314,"COCHRANTON, PA",813///,8,5,N,N,N,N,N,N,N,N,COCHRANTON,PA,CRAWFORD
16316,"CONNEAUT LAKE, PA",813///,8,6,N,N,N,N,N,N,N,N,CONNEAUT LAKE,PA,CRAWFORD
16317,"COOPERSTOWN, PA",813///,3,N,N,N,N,N,N,N,N,N,COOPERSTOWN,PA,VENANGO
16319,"CRANBERRY, PA",813///,5,4,N,N,N,N,N,N,N,N,CRANBERRY,PA,VENANGO
16323,"FRANKLIN, PA",813///,34,18,7,7,N,N,N,N,N,N,FRANKLIN,PA,VENANGO
16327,"GUYS MILLS, PA",813///,6,5,N,N,N,N,N,N,N,N,GUYS MILLS,PA,CRAWFORD
16335,"MEADVILLE, PA",611///,12,6,N,4,N,N,N,N,N,N,MEADVILLE,PA,CRAWFORD
16335,"MEADVILLE, PA",813///,43,26,10,5,N,N,N,N,N,N,MEADVILLE,PA,CRAWFORD
16341,"PLEASANTVILLE, PA",813///,4,4,N,N,N,N,N,N,N,N,PLEASANTVILLE,PA,VENANGO
16342,"POLK, PA",813///,3,N,N,N,N,N,N,N,N,N,POLK,PA,VENANGO
16345,"RUSSELL, PA",813///,8,6,N,N,N,N,N,N,N,N,RUSSELL,PA,WARREN
16346,"SENECA, PA",813///,10,8,N,N,N,N,N,N,N,N,SENECA,PA,VENANGO
16347,"SHEFFIELD, PA",813///,4,3,N,N,N,N,N,N,N,N,SHEFFIELD,PA,WARREN
16350,"SUGAR GROVE, PA",813///,5,N,N,N,N,N,N,N,N,N,SUGAR GROVE,PA,WARREN
16351,"TIDIOUTE, PA",813///,5,3,N,N,N,N,N,N,N,N,TIDIOUTE,PA,WARREN
16353,"TIONESTA, PA",813///,4,4,N,N,N,N,N,N,N,N,TIONESTA,PA,FOREST
16354,"TITUSVILLE, PA",611///,3,N,N,N,N,N,N,N,N,N,TITUSVILLE,PA,CRAWFORD
16354,"TITUSVILLE, PA",813///,22,11,7,N,N,N,N,N,N,N,TITUSVILLE,PA,CRAWFORD
16364,"VENUS, PA",813///,4,3,N,N,N,N,N,N,N,N,VENUS,PA,VENANGO
16365,"WARREN, PA",611///,6,N,N,N,N,N,N,N,N,N,WARREN,PA,WARREN
16365,"WARREN, PA",813///,32,20,6,5,N,N,N,N,N,N,WARREN,PA,WARREN
16371,"YOUNGSVILLE, PA",813///,4,N,N,N,N,N,N,N,N,N,YOUNGSVILLE,PA,WARREN
16373,"EMLENTON, PA",813///,10,8,N,N,N,N,N,N,N,N,EMLENTON,PA,VENANGO
16401,"ALBION, PA",813///,8,8,N,N,N,N,N,N,N,N,ALBION,PA,ERIE
16403,"CAMBRIDGE SPRINGS, PA",813///,10,8,N,N,N,N,N,N,N,N,CAMBRIDGE SPRINGS,PA,CRAWFORD
16406,"CONNEAUTVILLE, PA",813///,5,4,N,N,N,N,N,N,N,N,CONNEAUTVILLE,PA,CRAWFORD
16407,"CORRY, PA",813///,21,10,5,4,N,N,N,N,N,N,CORRY,PA,ERIE
16411,"EAST SPRINGFIELD, PA",813///,3,N,N,N,N,N,N,N,N,N,EAST SPRINGFIELD,PA,ERIE
16412,"EDINBORO, PA",813///,13,7,4,N,N,N,N,N,N,N,EDINBORO,PA,ERIE
16415,"FAIRVIEW, PA",813///,13,8,3,N,N,N,N,N,N,N,FAIRVIEW,PA,ERIE
16417,"GIRARD, PA",813///,12,7,3,N,N,N,N,N,N,N,GIRARD,PA,ERIE
16421,"HARBORCREEK, PA",813///,8,3,4,N,N,N,N,N,N,N,HARBORCREEK,PA,ERIE
16424,"LINESVILLE, PA",813///,6,N,3,N,N,N,N,N,N,N,LINESVILLE,PA,CRAWFORD
16426,"MC KEAN, PA",813///,5,3,N,N,N,N,N,N,N,N,MC KEAN,PA,ERIE
16428,"NORTH EAST, PA",611///,4,3,N,N,N,N,N,N,N,N,NORTH EAST,PA,ERIE
16428,"NORTH EAST, PA",813///,19,11,6,N,N,N,N,N,N,N,NORTH EAST,PA,ERIE
16433,"SAEGERTOWN, PA",813///,7,4,N,N,N,N,N,N,N,N,SAEGERTOWN,PA,CRAWFORD
16434,"SPARTANSBURG, PA",813///,4,3,N,N,N,N,N,N,N,N,SPARTANSBURG,PA,CRAWFORD
16438,"UNION CITY, PA",813///,9,7,N,N,N,N,N,N,N,N,UNION CITY,PA,ERIE
16441,"WATERFORD, PA",813///,5,3,N,N,N,N,N,N,N,N,WATERFORD,PA,ERIE
16442,"WATTSBURG, PA",813///,4,3,N,N,N,N,N,N,N,N,WATTSBURG,PA,ERIE
16443,"WEST SPRINGFIELD, PA",813///,4,3,N,N,N,N,N,N,N,N,WEST SPRINGFIELD,PA,ERIE
16501,"ERIE, PA",611///,6,N,N,N,N,N,3,N,N,N,ERIE,PA,ERIE
16501,"ERIE, PA",813///,21,11,4,N,3,N,N,N,N,N,ERIE,PA,ERIE
16502,"ERIE, PA",813///,19,13,3,3,N,N,N,N,N,N,ERIE,PA,ERIE
16503,"ERIE, PA",611///,3,N,N,N,N,N,N,N,N,N,ERIE,PA,ERIE
16503,"ERIE, PA",813///,22,9,8,N,3,N,N,N,N,N,ERIE,PA,ERIE
16504,"ERIE, PA",813///,12,8,N,N,N,N,N,N,N,N,ERIE,PA,ERIE
16505,"ERIE, PA",611///,10,3,N,3,N,N,N,N,N,N,ERIE,PA,ERIE
16505,"ERIE, PA",813///,18,11,5,N,N,N,N,N,N,N,ERIE,PA,ERIE
16506,"ERIE, PA",611///,10,3,N,4,N,N,N,N,N,N,ERIE,PA,ERIE
16506,"ERIE, PA",813///,22,9,3,6,3,N,N,N,N,N,ERIE,PA,ERIE
16507,"ERIE, PA",611///,3,N,N,N,N,N,N,N,N,N,ERIE,PA,ERIE
16507,"ERIE, PA",813///,13,5,4,3,N,N,N,N,N,N,ERIE,PA,ERIE
16508,"ERIE, PA",611///,5,3,N,N,N,N,N,N,N,N,ERIE,PA,ERIE
16508,"ERIE, PA",813///,25,16,5,3,N,N,N,N,N,N,ERIE,PA,ERIE
16509,"ERIE, PA",611///,18,4,8,N,N,N,N,N,N,N,ERIE,PA,ERIE
16509,"ERIE, PA",813///,14,6,4,3,N,N,N,N,N,N,ERIE,PA,ERIE
16510,"ERIE, PA",813///,17,11,N,3,N,N,N,N,N,N,ERIE,PA,ERIE
16511,"ERIE, PA",813///,9,4,3,N,N,N,N,N,N,N,ERIE,PA,ERIE
16512,"ERIE, PA",813///,3,3,N,N,N,N,N,N,N,N,ERIE,PA,ERIE
16601,"ALTOONA, PA",611///,5,N,3,N,N,N,N,N,N,N,ALTOONA,PA,BLAIR
16601,"ALTOONA, PA",813///,48,27,13,4,3,N,N,N,N,N,ALTOONA,PA,BLAIR
16602,"ALTOONA, PA",611///,11,N,3,4,N,N,N,N,N,N,ALTOONA,PA,BLAIR
16602,"ALTOONA, PA",813///,50,33,12,3,N,N,N,N,N,N,ALTOONA,PA,BLAIR
16611,"ALEXANDRIA, PA",813///,5,4,N,N,N,N,N,N,N,N,ALEXANDRIA,PA,HUNTINGDON
16613,"ASHVILLE, PA",813///,3,N,N,N,N,N,N,N,N,N,ASHVILLE,PA,CAMBRIA
16617,"BELLWOOD, PA",813///,9,5,4,N,N,N,N,N,N,N,BELLWOOD,PA,BLAIR
16620,"BRISBIN, PA",813///,3,3,N,N,N,N,N,N,N,N,BRISBIN,PA,CLEARFIELD
16625,"CLAYSBURG, PA",813///,7,6,N,N,N,N,N,N,N,N,CLAYSBURG,PA,BLAIR
16627,"COALPORT, PA",813///,7,4,3,N,N,N,N,N,N,N,COALPORT,PA,CLEARFIELD
16630,"CRESSON, PA",611///,3,N,N,N,N,N,N,N,N,N,CRESSON,PA,CAMBRIA
16630,"CRESSON, PA",813///,6,3,3,N,N,N,N,N,N,N,CRESSON,PA,CAMBRIA
16635,"DUNCANSVILLE, PA",611///,6,N,N,N,N,N,N,N,N,N,DUNCANSVILLE,PA,BLAIR
16635,"DUNCANSVILLE, PA",813///,15,9,3,N,N,N,N,N,N,N,DUNCANSVILLE,PA,BLAIR
16641,"GALLITZIN, PA",813///,4,4,N,N,N,N,N,N,N,N,GALLITZIN,PA,CAMBRIA
16646,"HASTINGS, PA",813///,4,N,N,N,N,N,N,N,N,N,HASTINGS,PA,CAMBRIA
16648,"HOLLIDAYSBURG, PA",813///,25,13,9,N,N,N,N,N,N,N,HOLLIDAYSBURG,PA,BLAIR
16651,"HOUTZDALE, PA",813///,7,4,3,N,N,N,N,N,N,N,HOUTZDALE,PA,CLEARFIELD
16652,"HUNTINGDON, PA",611///,5,3,N,N,N,N,N,N,N,N,HUNTINGDON,PA,HUNTINGDON
16652,"HUNTINGDON, PA",813///,30,17,10,N,N,N,N,N,N,N,HUNTINGDON,PA,HUNTINGDON
16662,"MARTINSBURG, PA",813///,11,8,N,N,N,N,N,N,N,N,MARTINSBURG,PA,BLAIR
16666,"OSCEOLA MILLS, PA",813///,8,7,N,N,N,N,N,N,N,N,OSCEOLA MILLS,PA,CLEARFIELD
16668,"PATTON, PA",813///,9,5,4,N,N,N,N,N,N,N,PATTON,PA,CAMBRIA
16669,"PETERSBURG, PA",813///,3,N,N,N,N,N,N,N,N,N,PETERSBURG,PA,HUNTINGDON
16673,"ROARING SPRING, PA",813///,14,6,5,3,N,N,N,N,N,N,ROARING SPRING,PA,BLAIR
16678,"SAXTON, PA",813///,7,5,N,N,N,N,N,N,N,N,SAXTON,PA,BEDFORD
16679,"SIX MILE RUN, PA",813///,3,N,N,N,N,N,N,N,N,N,SIX MILE RUN,PA,BEDFORD
16686,"TYRONE, PA",813///,21,14,5,N,N,N,N,N,N,N,TYRONE,PA,BLAIR
16693,"WILLIAMSBURG, PA",813///,10,8,N,N,N,N,N,N,N,N,WILLIAMSBURG,PA,BLAIR
16701,"BRADFORD, PA",611///,4,N,N,N,N,N,N,N,N,N,BRADFORD,PA,MCKEAN
16701,"BRADFORD, PA",813///,29,19,3,7,N,N,N,N,N,N,BRADFORD,PA,MCKEAN
16731,"ELDRED, PA",813///,7,6,N,N,N,N,N,N,N,N,ELDRED,PA,MCKEAN
16735,"KANE, PA",813///,10,3,7,N,N,N,N,N,N,N,KANE,PA,MCKEAN
16743,"PORT ALLEGANY, PA",813///,8,7,N,N,N,N,N,N,N,N,PORT ALLEGANY,PA,MCKEAN
16748,"SHINGLEHOUSE, PA",813///,5,5,N,N,N,N,N,N,N,N,SHINGLEHOUSE,PA,POTTER
16749,"SMETHPORT, PA",813///,7,4,3,N,N,N,N,N,N,N,SMETHPORT,PA,MCKEAN
16801,"STATE COLLEGE, PA",611///,25,7,7,5,4,N,N,N,N,N,STATE COLLEGE,PA,CENTRE
16801,"STATE COLLEGE, PA",813///,58,32,14,7,4,N,N,N,N,N,STATE COLLEGE,PA,CENTRE
16802,"UNIVERSITY PARK, PA",813///,6,4,N,N,N,N,N,N,N,N,UNIVERSITY PARK,PA,CENTRE
16803,"STATE COLLEGE, PA",611///,8,3,N,N,N,N,N,N,N,N,STATE COLLEGE,PA,CENTRE
16803,"STATE COLLEGE, PA",813///,18,12,N,4,N,N,N,N,N,N,STATE COLLEGE,PA,CENTRE
16804,"STATE COLLEGE, PA",813///,4,4,N,N,N,N,N,N,N,N,STATE COLLEGE,PA,CENTRE
16823,"BELLEFONTE, PA",611///,3,N,N,N,N,N,N,N,N,N,BELLEFONTE,PA,CENTRE
16823,"BELLEFONTE, PA",813///,35,22,5,5,3,N,N,N,N,N,BELLEFONTE,PA,CENTRE
16826,"BLANCHARD, PA",813///,3,N,N,N,N,N,N,N,N,N,BLANCHARD,PA,CENTRE
16827,"BOALSBURG, PA",813///,6,5,N,N,N,N,N,N,N,N,BOALSBURG,PA,CENTRE
16828,"CENTRE HALL, PA",813///,8,5,N,N,N,N,N,N,N,N,CENTRE HALL,PA,CENTRE
16829,"CLARENCE, PA",813///,4,3,N,N,N,N,N,N,N,N,CLARENCE,PA,CENTRE
16830,"CLEARFIELD, PA",813///,26,14,10,N,N,N,N,N,N,N,CLEARFIELD,PA,CLEARFIELD
